PMCID,Sentence,NER_Tags,Topics
PMC11357015,"Classification of the enzyme commission numbers assigned to the ORF sequences to MED4 and NATL1A; (b) representation of GO annotation level distribution after GO-Slim for MED4 and NATL1A; (c) the number of sequences (X-axis) and the GO terms (Y-axis) for biological processes, molecular functions, and cellular compartment ontologies are shown for both strains; (d) functional annotation analysis using Blast2GO.","(162, 166, 'SLiM', 'SLiM_software')","Ecology, Molecular interactions, pathways and networks, Genetic variation, Evolutionary biology"
PMC11465374,GOslim category counts were log2 transformed and normalized to the total number of GO term counts per branch for visualization.,"(2, 6, 'SLiM', 'SLiM_software')","Ecology, Molecular interactions, pathways and networks, Genetic variation, Evolutionary biology"
PMC11465374,GOslim annotations for all significantly enriched biological process GO terms in the per-branch analysis were retrieved from EBI's QuickGO.,"(2, 6, 'SLiM', 'SLiM_software')","Ecology, Molecular interactions, pathways and networks, Genetic variation, Evolutionary biology"
PMC11465374,"We adapted a GO slim approach for complexity reduction (Methods) and found that GO categories that were repeatedly enriched on multiple branches included GO terms related to the broad categories of cell differentiation, development, immune system functions, and response to stimulus (supplementary fig.","(16, 20, 'SLiM', 'SLiM_software')","Ecology, Molecular interactions, pathways and networks, Genetic variation, Evolutionary biology"
PMC10978960,"To visualise and annotate the sequence alignment, Jalview Version2 was used70.","(50, 57, 'Jalview', 'Jalview')","Sequence analysis, Data visualisation"
PMC11528076,"Conserved cysteines are indicated in red and non-conserved cysteines in green, as depicted by Jalview.","(94, 101, 'Jalview', 'Jalview')","Sequence analysis, Data visualisation"
PMC11528076,"Multiple alignments of CSP protein sequences were performed using BioEdit V 7.2, and alignments were visualised with JalView (https://www.jalview.org/download/windows/).","(138, 145, 'Jalview', 'Jalview')","Sequence analysis, Data visualisation"
PMC11528076,"Multiple alignments of CSP protein sequences were performed using BioEdit V 7.2, and alignments were visualised with JalView (https://www.jalview.org/download/windows/).","(117, 124, 'Jalview', 'Jalview')","Sequence analysis, Data visualisation"
PMC11373567,"By contrast, ITHANET (https://www.ithanet.eu/; accessed on 17 April 2024) is a web portal initially conceived specifically for hemoglobinopathies, which, as of this writing, holds in its databases sequence and functional annotation for 3462 variants in 538 genes.","(34, 41, 'ITHANET', 'the_ithanet_portal')","Genetic variation, Genotype and phenotype, Public health and epidemiology, Haematology, Computational biology, Human genetics, Molecular genetics, Population genetics, Genetics, Molecular biology, Biomarkers, Data visualisation, Database management, Rare diseases"
PMC11373567,"By contrast, ITHANET (https://www.ithanet.eu/; accessed on 17 April 2024) is a web portal initially conceived specifically for hemoglobinopathies, which, as of this writing, holds in its databases sequence and functional annotation for 3462 variants in 538 genes.","(13, 20, 'ITHANET', 'the_ithanet_portal')","Genetic variation, Genotype and phenotype, Public health and epidemiology, Haematology, Computational biology, Human genetics, Molecular genetics, Population genetics, Genetics, Molecular biology, Biomarkers, Data visualisation, Database management, Rare diseases"
PMC11373567,The IthaGenes database (https://www.ithanet.eu/db/ithagenes) [78] provides a graphical user interface with live and advanced search functionality and integrates and links gene and variant entries with other data on the ITHANET Portal and elsewhere.,"(219, 226, 'ITHANET', 'the_ithanet_portal')","Genetic variation, Genotype and phenotype, Public health and epidemiology, Haematology, Computational biology, Human genetics, Molecular genetics, Population genetics, Genetics, Molecular biology, Biomarkers, Data visualisation, Database management, Rare diseases"
PMC11373567,The IthaGenes database (https://www.ithanet.eu/db/ithagenes) [78] provides a graphical user interface with live and advanced search functionality and integrates and links gene and variant entries with other data on the ITHANET Portal and elsewhere.,"(36, 43, 'ITHANET', 'the_ithanet_portal')","Genetic variation, Genotype and phenotype, Public health and epidemiology, Haematology, Computational biology, Human genetics, Molecular genetics, Population genetics, Genetics, Molecular biology, Biomarkers, Data visualisation, Database management, Rare diseases"
PMC11373567,"To address the current digital divide amongst LMICs, and between LMICs and HICs, GGN recommended the Leiden Open Variation Database (LOVD) and the ITHANET Portal as platforms for data collection and data sharing.","(147, 154, 'ITHANET', 'the_ithanet_portal')","Genetic variation, Genotype and phenotype, Public health and epidemiology, Haematology, Computational biology, Human genetics, Molecular genetics, Population genetics, Genetics, Molecular biology, Biomarkers, Data visualisation, Database management, Rare diseases"
PMC10971618,Four groups of countries were identified based on data accessible on the ITHANET portal [9].,"(73, 80, 'ITHANET', 'the_ithanet_portal')","Genetic variation, Genotype and phenotype, Public health and epidemiology, Haematology, Computational biology, Human genetics, Molecular genetics, Population genetics, Genetics, Molecular biology, Biomarkers, Data visualisation, Database management, Rare diseases"
PMC10289560,IthaPhen and all associated data are available via a web interface at https://ithanet.eu/db/ithaphen.,"(78, 85, 'ITHANET', 'the_ithanet_portal')","Genetic variation, Genotype and phenotype, Public health and epidemiology, Haematology, Computational biology, Human genetics, Molecular genetics, Population genetics, Genetics, Molecular biology, Biomarkers, Data visualisation, Database management, Rare diseases"
PMC10289560,"In addition, direct contributions of anonymized, previously unpublished case-level data were accepted through the ITHANET submission process and contributions were acknowledged throughout the ITHANET portal.","(192, 199, 'ITHANET', 'the_ithanet_portal')","Genetic variation, Genotype and phenotype, Public health and epidemiology, Haematology, Computational biology, Human genetics, Molecular genetics, Population genetics, Genetics, Molecular biology, Biomarkers, Data visualisation, Database management, Rare diseases"
PMC10289560,"In addition, direct contributions of anonymized, previously unpublished case-level data were accepted through the ITHANET submission process and contributions were acknowledged throughout the ITHANET portal.","(114, 121, 'ITHANET', 'the_ithanet_portal')","Genetic variation, Genotype and phenotype, Public health and epidemiology, Haematology, Computational biology, Human genetics, Molecular genetics, Population genetics, Genetics, Molecular biology, Biomarkers, Data visualisation, Database management, Rare diseases"
PMC10289560,The integration of IthaPhen with other databases of the constantly updated ITHANET portal provides the community with a valuable expanding dataset of case-level data with rich phenotypic annotation and ensures its sustainability.,"(75, 82, 'ITHANET', 'the_ithanet_portal')","Genetic variation, Genotype and phenotype, Public health and epidemiology, Haematology, Computational biology, Human genetics, Molecular genetics, Population genetics, Genetics, Molecular biology, Biomarkers, Data visualisation, Database management, Rare diseases"
PMC11525050,"After placing the macros into the indicated subfolder in the “Fiji.app/scripts/” folder, they can be run easily from the newly created menu in the main Fiji window.","(62, 66, 'Fiji', 'Fiji')","Cell biology, Imaging"
PMC11525050,"After placing the macros into the indicated subfolder in the “Fiji.app/scripts/” folder, they can be run easily from the newly created menu in the main Fiji window.","(152, 156, 'Fiji', 'Fiji')","Cell biology, Imaging"
PMC11525050,This is done by creating a subfolder in the “Fiji.app/scripts/” folder of the user’s local Fiji installation and placing the macro files into this subfolder (note that the filenames must not contain spaces).,"(45, 49, 'Fiji', 'Fiji')","Cell biology, Imaging"
PMC11525050,This is done by creating a subfolder in the “Fiji.app/scripts/” folder of the user’s local Fiji installation and placing the macro files into this subfolder (note that the filenames must not contain spaces).,"(91, 95, 'Fiji', 'Fiji')","Cell biology, Imaging"
PMC11525050,The running of the scripts is reasonably simple in both Fiji and R Studio.,"(56, 60, 'Fiji', 'Fiji')","Cell biology, Imaging"
PMC11423910,"Moreover, Fiji comes equipped with numerous built-in plugins, including for tracking purposes, and thus offers diverse analytical possibilities.","(10, 14, 'Fiji', 'Fiji')","Cell biology, Imaging"
PMC11423910,"From the single cell bacterium channel saved in step 5, the bacteria are first detected in Fiji using the more classic approach of thresholding followed by particle detection to obtain a set of ROIs for each slice of each bacterium combined with the measurement of their XY coordinates.","(91, 95, 'Fiji', 'Fiji')","Cell biology, Imaging"
PMC11423910,"In terms of quantification and versatility, ImageJ/Fiji serves as a widely used and robust platform, particularly through the use of ROIs, which facilitate the transfer of segmentation results onto any image for subsequent signal quantification and data collection.","(51, 55, 'Fiji', 'Fiji')","Cell biology, Imaging"
PMC11470379,"When opening the raw ZEN files using Fiji, drag the file onto the Fiji main control panel.","(66, 70, 'Fiji', 'Fiji')","Cell biology, Imaging"
PMC11470379,"When opening the raw ZEN files using Fiji, drag the file onto the Fiji main control panel.","(37, 41, 'Fiji', 'Fiji')","Cell biology, Imaging"
PMC11470379,Open the raw ZEN files using Fiji.,"(29, 33, 'Fiji', 'Fiji')","Cell biology, Imaging"
PMC11507486,"Data from the training set, comprising 169 athletes and 418 controls, were merged using Bcftools to create a unified training set of 587 samples.","(88, 96, 'BCFtools', 'bcftools')","Genetic variation, DNA polymorphism, GWAS study, Genotyping experiment"
PMC11507486,Sorting and marking of PCR duplicates were performed using the MarkDuplicates module of Bcftools Version 1.10.2 and the Genome Analysis Toolkit (GATK Version 4.2.4.0).,"(88, 96, 'BCFtools', 'bcftools')","Genetic variation, DNA polymorphism, GWAS study, Genotyping experiment"
PMC11536557,"BCFtools version 1.9 was used to merge all sample-specific SNPs, which were subsequently filtered by vcftools at an MAF of 0.05 and 90% missing data.","(0, 8, 'BCFtools', 'bcftools')","Genetic variation, DNA polymorphism, GWAS study, Genotyping experiment"
PMC11447132,"For variant calling, we used GATK v443 and SAMtools (bcftools/mpileup)44.","(43, 51, 'SAMtools', 'samtools')","Mapping, Sequence analysis, Sequencing, Rare diseases"
PMC11447132,"To obtain high-confidence variants (SNPs and InDels), these filtered GATK variants were compared to SAMtools/mpileup variants, and a standard set of variants were identified using bcftools (sec).","(100, 108, 'SAMtools', 'samtools')","Mapping, Sequence analysis, Sequencing, Rare diseases"
PMC11447132,(3) We focused on common variants instead of rare ones identified by two variant callers (GATK and SAMtools-mpileup) to find Indian species-specific variants against reference genomes and filter false-positive variants.,"(99, 107, 'SAMtools', 'samtools')","Mapping, Sequence analysis, Sequencing, Rare diseases"
PMC11503742,The kmers were aligned to the susScr11 reference genome using bowtie2 v2.5.1 [32] and then sorted and indexed using samtools v1.9 [20].,"(116, 124, 'SAMtools', 'samtools')","Mapping, Sequence analysis, Sequencing, Rare diseases"
PMC11503742,"Subsequently, the mapped reads were sorted by samtools v1.9 [20].","(46, 54, 'SAMtools', 'samtools')","Mapping, Sequence analysis, Sequencing, Rare diseases"
PMC11503742,The sequence mapping rate of the reads was summarized using the samtools flagstat command.,"(64, 72, 'SAMtools', 'samtools')","Mapping, Sequence analysis, Sequencing, Rare diseases"
PMC11359534,"Next, the sequence alignment file is sorted using the Samtools sort function and indexed using the Samtools index function [26].","(54, 62, 'SAMtools', 'samtools')","Mapping, Sequence analysis, Sequencing, Rare diseases"
PMC11359534,"Next, the sequence alignment file is sorted using the Samtools sort function and indexed using the Samtools index function [26].","(99, 107, 'SAMtools', 'samtools')","Mapping, Sequence analysis, Sequencing, Rare diseases"
