PMCID,Sentence,NER_Tags,Topics
PMC11477749,"The 3D profile is significantly smoother with minimal peaks and valleys, suggesting that this Sr concentration offers superior protection against the corrosive environment.","(32, 40, 'Smoother', 'smoother')",Chromosome conformation capture
PMC11477749,The surface morphology is significantly smoother with minimal corrosion products and pitting.,"(40, 48, 'Smoother', 'smoother')",Chromosome conformation capture
PMC11331067,"Consistently, in the case of a human skull sinking in the head-up position, the rotation occurs toward its smoother part, i.e., the occipital region (see supplemental material in ref.","(107, 115, 'Smoother', 'smoother')",Chromosome conformation capture
PMC11331067,"Thanks to a light rod attached to the back of the skull, a systematic rotation with a final average angle of nearly 17 degrees is revealed, always in the direction of the “smoother” half of the skull.","(172, 180, 'Smoother', 'smoother')",Chromosome conformation capture
PMC11401453,The porcelain glazed in a microwave had a smoother surface than porcelain glazed in an oven.,"(42, 50, 'Smoother', 'smoother')",Chromosome conformation capture
PMC11401453,"Irrespective of the surface treatment methods, IPS e.max CAD ceramic showed a relatively smoother surface than did Suprinity and Celtra Duo.","(89, 97, 'Smoother', 'smoother')",Chromosome conformation capture
PMC11401453,"Consequently, it is unknown if the specimens were initially smoother or rougher and whether the difference shown following the treatments was actually brought about by the variations in traditional oven- and microwave-glazing methods.","(60, 68, 'Smoother', 'smoother')",Chromosome conformation capture
PMC11179113,"In summary, Sven Ivar Seldinger's introduction of a less invasive method for vascular access has not only enhanced the capability of medical practitioners to perform a wide range of procedures safely but has also greatly reduced patient risk and discomfort.","(17, 21, 'iVar', 'andersen-lab_ivar')",Virology
PMC11179113,Sven Ivar Seldinger's innovative technique has been lauded by several prominent figures in the field.,"(5, 9, 'iVar', 'andersen-lab_ivar')",Virology
PMC11179113,"The primary aim of this article is to explore the enduring legacy of Sven Ivar Seldinger (Figure 1), whose technique fundamentally altered the practice of catheterization.","(74, 78, 'iVar', 'andersen-lab_ivar')",Virology
PMC11513498,"Ivar Rønnestad: Conceptualization, Methodology, Investigation, Writing – review & editing.","(0, 4, 'iVar', 'andersen-lab_ivar')",Virology
PMC11223864,"In LipidSig 2.0, the lipid ID annotation process has been significantly refined and expanded, utilizing data curated from LIPID MAPS, MetaNetX (18), and SwissLipids (19), which comprise 28 964, 792 127 and 775 273 lipid names with shorthand notations can be recognized by Goslin, respectively.","(272, 278, 'Goslin', 'goslin')","Lipids, Computational chemistry, Metabolomics, Bioinformatics, Ontology and terminology, Cheminformatics"
PMC11223864,"In addition, LipidSig 2.0 analyzes lipid names or features from user-provided lipidomics data using Goslin, which assigns corresponding nomenclature at various levels, including species (only total carbon and double bond counts), molecular species (with individual fatty acid chain compositions), and sn-position (detail in the exact positions of fatty acids on the backbone).","(100, 106, 'Goslin', 'goslin')","Lipids, Computational chemistry, Metabolomics, Bioinformatics, Ontology and terminology, Cheminformatics"
PMC11223864,"In LipidSig 2.0, the assignment of lipid characteristics to each lipid species has been substantially enhanced, encompassing 29 characteristics derived from a combination of resources, including the packages LipidOne, LION, and Goslin, and three individual studies (13–15).","(228, 234, 'Goslin', 'goslin')","Lipids, Computational chemistry, Metabolomics, Bioinformatics, Ontology and terminology, Cheminformatics"
PMC10469370,Goslin provides information on the hierarchical level of the lipids in the data set.,"(0, 6, 'Goslin', 'goslin')","Lipids, Computational chemistry, Metabolomics, Bioinformatics, Ontology and terminology, Cheminformatics"
PMC10469370,"We used jGoslin, the Java implementation of Goslin,11 which parses the submitted lipid names and translates them into a normalized hierarchical representation (Table S1).","(44, 50, 'Goslin', 'goslin')","Lipids, Computational chemistry, Metabolomics, Bioinformatics, Ontology and terminology, Cheminformatics"
PMC10469370,"We used jGoslin, the Java implementation of Goslin,11 which parses the submitted lipid names and translates them into a normalized hierarchical representation (Table S1).","(9, 15, 'Goslin', 'goslin')","Lipids, Computational chemistry, Metabolomics, Bioinformatics, Ontology and terminology, Cheminformatics"
PMC10469370,"To overcome the problems, LORA builds on the Goslin standardization approach and known lipid structural characteristics provided by novel analytical techniques.","(45, 51, 'Goslin', 'goslin')","Lipids, Computational chemistry, Metabolomics, Bioinformatics, Ontology and terminology, Cheminformatics"
PMC11448076,"Supplemental material, sj-docx-1-qjp-10.1177_17470218231211549 for The irrepressible influence of vocal stereotypes on trust by Ilaria Torre, Laurence White, Jeremy Goslin and Sarah Knight in Quarterly Journal of Experimental Psychology","(165, 171, 'Goslin', 'goslin')","Lipids, Computational chemistry, Metabolomics, Bioinformatics, Ontology and terminology, Cheminformatics"
PMC11099699,"The resulting protein function prediction set contains 5,046,060 GO term predictions for 291,519 proteins and 11,742 GO terms, which are available at https://github.com/HUBioDataLab/Domain2GO.","(182, 191, 'Domain2GO', 'domain2go')","Protein folds and structural domains, Ontology and terminology, Function analysis, Protein interactions"
PMC11099699,"Furthermore, Domain2GO‐S and Domain2GO‐E outperformed the baseline predictors and DomFun when predicting MF and BP terms, achieving Fmax  scores of 0.48 and 0.46 for MFO, and 0.36 and 0.35 for BPO, respectively.","(13, 22, 'Domain2GO', 'domain2go')","Protein folds and structural domains, Ontology and terminology, Function analysis, Protein interactions"
PMC11099699,"Furthermore, Domain2GO‐S and Domain2GO‐E outperformed the baseline predictors and DomFun when predicting MF and BP terms, achieving Fmax  scores of 0.48 and 0.46 for MFO, and 0.36 and 0.35 for BPO, respectively.","(29, 38, 'Domain2GO', 'domain2go')","Protein folds and structural domains, Ontology and terminology, Function analysis, Protein interactions"
PMC11099699,We identified each pair as a(n) initial/raw Domain2GO mapping.,"(44, 53, 'Domain2GO', 'domain2go')","Protein folds and structural domains, Ontology and terminology, Function analysis, Protein interactions"
PMC10318336,These metrics have also been used to demonstrate some properties of the domain2Pfam and domain2GO annotations.,"(88, 97, 'Domain2GO', 'domain2go')","Protein folds and structural domains, Ontology and terminology, Function analysis, Protein interactions"
PMC10318336,"The results provided by the domain2GO schema largely support the same conclusions found by our manual curation of the domain2Pfam results for both positive and negative associations, highlighting how GO annotation provides an interpretability that appears to be qualitatively equivalent to human curation (Figure 4C; Data S2, sheet “domain2GOCount”; see also Note S6 for additional examples).29 Additionally, several of these biological roles associated with prophage density are performed by non-homologous domains.","(333, 342, 'Domain2GO', 'domain2go')","Protein folds and structural domains, Ontology and terminology, Function analysis, Protein interactions"
PMC10318336,"The results provided by the domain2GO schema largely support the same conclusions found by our manual curation of the domain2Pfam results for both positive and negative associations, highlighting how GO annotation provides an interpretability that appears to be qualitatively equivalent to human curation (Figure 4C; Data S2, sheet “domain2GOCount”; see also Note S6 for additional examples).29 Additionally, several of these biological roles associated with prophage density are performed by non-homologous domains.","(28, 37, 'Domain2GO', 'domain2go')","Protein folds and structural domains, Ontology and terminology, Function analysis, Protein interactions"
PMC10318336,We again used the domain2Pfam and domain2GO annotation schemes to search for homologous regions and biological roles associated with maximum height (log10 transformed values used as QVALs).,"(34, 43, 'Domain2GO', 'domain2go')","Protein folds and structural domains, Ontology and terminology, Function analysis, Protein interactions"
PMC8187734,High-coverage domain-centric GO annotations that were supported only by all UniProts (including multidomain UniProts) were downloaded as the file Domain2GO_supported_only_by_all.txt.,"(146, 155, 'Domain2GO', 'domain2go')","Protein folds and structural domains, Ontology and terminology, Function analysis, Protein interactions"
PMC8187734,Structural domains functional ontology (SDFO) that mapped information from a theoretic analysis of Domain2GO annotation profiles were reported from the file SDFO.txt.,"(99, 108, 'Domain2GO', 'domain2go')","Protein folds and structural domains, Ontology and terminology, Function analysis, Protein interactions"
PMC8187734,High-quality truly domain-centric GO annotations that were supported by both single domain UniProts and all UniProts (including multidomain UniProts) were downloaded as the file Domain2GO_supported_by_both.txt.,"(178, 187, 'Domain2GO', 'domain2go')","Protein folds and structural domains, Ontology and terminology, Function analysis, Protein interactions"
PMC11090762,The data underlying this article are available at github.com/raw-lab/mercat2 and https://osf.io/mzrvj/.,"(69, 76, 'MerCat2', 'mercat2')","Ecology, Sequence assembly"
PMC11090762,"Seventy-eight genomes from the candidate phyla radiation were randomly selected as whole-genome nucleotide fasta where compared MerCat2, kmc, and Jellyfish with k = 4 and k = 31.","(128, 135, 'MerCat2', 'mercat2')","Ecology, Sequence assembly"
PMC11090762,"Five bacterial genomes Agrococcus pavilionensis strain RW1, Azotobacter vinelandii strain DJ, Rhizobium leguminosarum, and two genomes of Exiguobacterium chiriqhucha strain RW2 and strain GIC31 were compared against MerCat2, kmc, and Jellyfish using nucleotide whole-genome fasta files for k = 4 and k = 31.","(216, 223, 'MerCat2', 'mercat2')","Ecology, Sequence assembly"
PMC10955254,"Similar to our other software MerCat2 for massively parallel processing (MPP), it utilizes a byte chunking algorithm 1 (‘Chunker’) to split files for MPP for further utilization in RAY, a massive open-source parallel computing framework to scale Python applications and workflows (Figueroa III et al.","(30, 37, 'MerCat2', 'mercat2')","Ecology, Sequence assembly"
PMC10955254,"To avoid large RAM consumption, we implemented the greedy algorithm for tab-separated merging and incremental PCA plot limiter from MerCat2 (Figueroa III et al.","(132, 139, 'MerCat2', 'mercat2')","Ecology, Sequence assembly"
PMC10955254,MetaCerberus has provided a solution to this scaling issue using RAY and items needed from our kmer counter MerCat2.,"(108, 115, 'MerCat2', 'mercat2')","Ecology, Sequence assembly"
PMC11217664,"In the Abstract, the github link was connecting to an incorrect url and has been updated to https://github.com/dmitrymyl/BaRDIC.","(121, 127, 'BaRDIC', 'bardic')","Functional, regulatory and non-coding RNA, Sequencing, Gene transcripts, Protein interactions, Gene expression"
PMC11217664,"This is a correction to: Dmitry E Mylarshchikov, Arina I Nikolskaya, Olesja D Bogomaz, Anastasia A Zharikova, Andrey A Mironov, BaRDIC: robust peak calling for RNA–DNA interaction data, NAR Genomics and Bioinformatics, Volume 6, Issue 2, June 2024, lqae054, https://doi.org/10.1093/nargab/lqae054","(128, 134, 'BaRDIC', 'bardic')","Functional, regulatory and non-coding RNA, Sequencing, Gene transcripts, Protein interactions, Gene expression"
PMC11106031,"The input and output data are provided in standardized BED and narrowPeak file formats, which makes BaRDIC easy to use and simple to perform downstream analyses on its results.","(100, 106, 'BaRDIC', 'bardic')","Functional, regulatory and non-coding RNA, Sequencing, Gene transcripts, Protein interactions, Gene expression"
