name	biotoolsID	pubmedid	pubmedcid	link
HMMER phmmer (EBI)	hmmer_phmmer_ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
HMMER phmmer (EBI)	hmmer_phmmer_ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
PfamScan (EBI)	pfamscan_ebi	NA	PMC2025603	fulltexts/PMC2025603.xml
PfamScan (EBI)	pfamscan_ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
PfamScan (EBI)	pfamscan_ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
Simple Phylogeny (EBI)	simple_phylogeny_ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
Simple Phylogeny (EBI)	simple_phylogeny_ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
polydot (EBI)	polydot_ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
polydot (EBI)	polydot_ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
dottup (EBI)	dottup_ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
dottup (EBI)	dottup_ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
dotpath (EBI)	dotpath_ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
dotpath (EBI)	dotpath_ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
dotmatcher (EBI)	dotmatcher_ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
dotmatcher (EBI)	dotmatcher_ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
isochore (EBI)	isochore-ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
isochore (EBI)	isochore-ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
newcpgreport (EBI)	newcpgreport-ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
newcpgreport (EBI)	newcpgreport-ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
cpgplot (EBI)	cpgplot-ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
cpgplot (EBI)	cpgplot-ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
SAPS (EBI)	saps_ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
SAPS (EBI)	saps_ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
pepwindow (EBI)	pepwindow_ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
pepwindow (EBI)	pepwindow_ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
pepstats (EBI)	pepstats-ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
pepstats (EBI)	pepstats-ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
pepinfo (EBI)	pepinfo-ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
pepinfo (EBI)	pepinfo-ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
backtranambig (EBI)	backtranambig-ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
backtranambig (EBI)	backtranambig-ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
backtranseq (EBI)	backtranseq-ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
backtranseq (EBI)	backtranseq-ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
sixpack (EBI)	sixpack_ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
sixpack (EBI)	sixpack_ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
transeq (EBI)	transeq_ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
transeq (EBI)	transeq_ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
FASTM (EBI)	fastm_ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
FASTM (EBI)	fastm_ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
PSI-Search 2 (EBI)	psi-search2	NA	PMC3371869	fulltexts/PMC3371869.xml
PSI-Search 2 (EBI)	psi-search2	38597606	PMC11223882	fulltexts/PMC11223882.xml
PSI-Search 2 (EBI)	psi-search2	NA	PMC9252731	fulltexts/PMC9252731.xml
PSI-Search (EBI)	psi-search	NA	PMC3371869	fulltexts/PMC3371869.xml
PSI-Search (EBI)	psi-search	38597606	PMC11223882	fulltexts/PMC11223882.xml
PSI-Search (EBI)	psi-search	NA	PMC9252731	fulltexts/PMC9252731.xml
FASTA (EBI)	FASTA_EBI	38597606	PMC11223882	fulltexts/PMC11223882.xml
FASTA (EBI)	FASTA_EBI	NA	PMC9252731	fulltexts/PMC9252731.xml
PSI-BLAST (EBI)	psi-blast	38597606	PMC11223882	fulltexts/PMC11223882.xml
PSI-BLAST (EBI)	psi-blast	NA	PMC9252731	fulltexts/PMC9252731.xml
BLAST (EBI)	blast_ebi	20003500	PMC2803857	fulltexts/PMC2803857.xml
BLAST (EBI)	blast_ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
BLAST (EBI)	blast_ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
T-Coffee (EBI)	TCoffee_EBI	38597606	PMC11223882	fulltexts/PMC11223882.xml
T-Coffee (EBI)	TCoffee_EBI	NA	PMC9252731	fulltexts/PMC9252731.xml
MUSCLE (EBI)	muscle_ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
MUSCLE (EBI)	muscle_ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
MAFFT (EBI)	mafft_ebi	NA	PMC3603318	fulltexts/PMC3603318.xml
MAFFT (EBI)	mafft_ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
MAFFT (EBI)	mafft_ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
Kalign (EBI)	kalign	NA	PMC2647288	fulltexts/PMC2647288.xml
Kalign (EBI)	kalign	38597606	PMC11223882	fulltexts/PMC11223882.xml
Kalign (EBI)	kalign	NA	PMC9252731	fulltexts/PMC9252731.xml
cons (EBI)	cons_ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
cons (EBI)	cons_ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
Clustal Omega (EBI)	clustalo_ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
Clustal Omega (EBI)	clustalo_ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
GeneWise (EBI)	genewise	38597606	PMC11223882	fulltexts/PMC11223882.xml
GeneWise (EBI)	genewise	NA	PMC9252731	fulltexts/PMC9252731.xml
ssearch2seq (EBI)	ssearch2seq	38597606	PMC11223882	fulltexts/PMC11223882.xml
ssearch2seq (EBI)	ssearch2seq	NA	PMC9252731	fulltexts/PMC9252731.xml
LALIGN (EBI)	lalign	38597606	PMC11223882	fulltexts/PMC11223882.xml
LALIGN (EBI)	lalign	NA	PMC9252731	fulltexts/PMC9252731.xml
matcher (EBI)	matcher-ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
matcher (EBI)	matcher-ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
water (EBI)	water-ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
water (EBI)	water-ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
ggsearch2seq (EBI)	ggsearch2seq	38597606	PMC11223882	fulltexts/PMC11223882.xml
ggsearch2seq (EBI)	ggsearch2seq	NA	PMC9252731	fulltexts/PMC9252731.xml
stretcher (EBI)	stretcher-ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
stretcher (EBI)	stretcher-ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
Job Dispatcher	jdispatcher	NA	PMC11223882	fulltexts/PMC11223882.xml
Job Dispatcher	jdispatcher	NA	PMC9252731	fulltexts/PMC9252731.xml
Job Dispatcher	jdispatcher	NA	PMC6602479	fulltexts/PMC6602479.xml
needle (EBI)	needle-ebi	38597606	PMC11223882	fulltexts/PMC11223882.xml
needle (EBI)	needle-ebi	NA	PMC9252731	fulltexts/PMC9252731.xml
PhyloString	phylostring	38277370	PMC10817156	fulltexts/PMC10817156.xml
SL-Miner	sl-miner	38244572	PMC10868331	fulltexts/PMC10868331.xml
PASTRY	pastry	38216869	PMC10790263	fulltexts/PMC10790263.xml
intCC	intcc	38160311	PMC10764072	fulltexts/PMC10764072.xml
DAPredict	dapredict	38242684	PMC10799211	fulltexts/PMC10799211.xml
PERFUMES	perfumes	38291894	PMC10868343	fulltexts/PMC10868343.xml
SRT-Server	srt-server	38279156	PMC10811909	fulltexts/PMC10811909.xml
PaintorPipe	paintorpipe	38213821	PMC10783948	fulltexts/PMC10783948.xml
scKWARN	sckwarn	38237908	PMC10868328	fulltexts/PMC10868328.xml
MegaSSR	megassr	38162302	PMC10757629	fulltexts/PMC10757629.xml
TSCRE	tscre	38213995	PMC10782923	fulltexts/PMC10782923.xml
ReUseData	reusedata	38172657	PMC10765726	fulltexts/PMC10765726.xml
PathIntegrate	pathintegrate	38527092	PMC10994553	fulltexts/PMC10994553.xml
neo4jsbml	neo4jsbml	38250720	PMC10798154	fulltexts/PMC10798154.xml
DNI-MDCAP	dni-mdcap	38216907	PMC10785389	fulltexts/PMC10785389.xml
OMA	oma	25399418	PMC4383958	fulltexts/PMC4383958.xml
H2Opred	h2opred	38180830	PMC10768780	fulltexts/PMC10768780.xml
DetSpace	DetSpace	NA	PMC11223873	fulltexts/PMC11223873.xml
MultiQC	multiqc	27312411	PMC5039924	fulltexts/PMC5039924.xml
3Dmapper	3dmapper	38565273	PMC11018535	fulltexts/PMC11018535.xml
Deep-HPI-pred	deep-hpi-pred	38192372	PMC10772389	fulltexts/PMC10772389.xml
ccml	ccml	38205966	PMC10782800	fulltexts/PMC10782800.xml
VIBE	vibe	36619248	PMC9744518	fulltexts/PMC9744518.xml
MIGRENE	migrene	38535292	PMC10972203	fulltexts/PMC10972203.xml
baymedr	baymedr	38001458	PMC10668366	fulltexts/PMC10668366.xml
MAJIQlopedia	majiqlopedia	37953365	PMC10767883	fulltexts/PMC10767883.xml
IDPpub	idppub	37993103	PMC10716774	fulltexts/PMC10716774.xml
AleRax	alerax	NA	PMC10990685	fulltexts/PMC10990685.xml
ReporterScore	reporterscore	NA	PMC10976918	fulltexts/PMC10976918.xml
MetaQuad	metaquad	38476299	PMC10932609	fulltexts/PMC10932609.xml
scDrugPrio	scdrugprio	38509600	PMC10956347	fulltexts/PMC10956347.xml
COMMO	commo	37995293	PMC10713113	fulltexts/PMC10713113.xml
EpiSegMix	episegmix	38565260	PMC11026141	fulltexts/PMC11026141.xml
EMVC-2	emvc-2	37963064	PMC10919945	fulltexts/PMC10919945.xml
DriverDBv4	DriverDBv3	37956338	PMC10767848	fulltexts/PMC10767848.xml
EndoQuad	endoquad	37904589	PMC10767823	fulltexts/PMC10767823.xml
Co-PATHOgenex	co-pathogenex	38019016	PMC10783046	fulltexts/PMC10783046.xml
EPIK	epik	37975872	PMC10701097	fulltexts/PMC10701097.xml
DiSignAtlas	disignatlas	37930831	PMC10767933	fulltexts/PMC10767933.xml
BLR	blr	37941142	PMC10711428	fulltexts/PMC10711428.xml
PhasiHunter	phasihunter	37950456	PMC10651429	fulltexts/PMC10651429.xml
SCALA	scala	38022693	PMC10651449	fulltexts/PMC10651449.xml
PRANA	pranaR	37974076	PMC10652545	fulltexts/PMC10652545.xml
SPACEL	spacel	37990022	PMC10663563	fulltexts/PMC10663563.xml
MMPatho	mmpatho	37947586	PMC10685454	fulltexts/PMC10685454.xml
ZeroBind	zerobind	38030641	PMC10687269	fulltexts/PMC10687269.xml
COLOCdb	colocdb	37941154	PMC10767919	fulltexts/PMC10767919.xml
ZEBRA	zebra_ccb	37941147	PMC10767845	fulltexts/PMC10767845.xml
trRosettaRNA	trrosettarna	37945552	PMC10636060	fulltexts/PMC10636060.xml
scMuffin	scmuffin	38012590	PMC10680269	fulltexts/PMC10680269.xml
VEuPathDB	veupathdb	37953350	PMC10767879	fulltexts/PMC10767879.xml
DeepFold	deepfold	37995286	PMC10699847	fulltexts/PMC10699847.xml
DRMref	drmref	37986230	PMC10767840	fulltexts/PMC10767840.xml
TE-TSS	te-tss	37956335	PMC10767810	fulltexts/PMC10767810.xml
PLM-ARG	plm-arg	37995287	PMC10676515	fulltexts/PMC10676515.xml
AFRbase	afrbase	37947313	PMC10656092	fulltexts/PMC10656092.xml
VirusHound-I	virushound-i	38033292	PMC10753651	fulltexts/PMC10753651.xml
JSONWP	jsonwp	37904893	PMC10613403	fulltexts/PMC10613403.xml
Cell4D	cell4d	NA	PMC10956314	fulltexts/PMC10956314.xml
JeasyTFM	jeasytfm	37928344	PMC10625472	fulltexts/PMC10625472.xml
syntenyPlotteR	syntenyplotter	38023328	PMC10660287	fulltexts/PMC10660287.xml
DegronMD	degronmd	37992195	PMC10701100	fulltexts/PMC10701100.xml
ProbioMinServer	probiominserver	37928343	PMC10625473	fulltexts/PMC10625473.xml
SCAN	scan_db	37930842	PMC10767991	fulltexts/PMC10767991.xml
LncPCD	lncpcd	38011720	PMC10681436	fulltexts/PMC10681436.xml
ATLAS	atlas_db	37986215	PMC10767941	fulltexts/PMC10767941.xml
g:Profiler	gprofiler	NA	PMC4987867	fulltexts/PMC4987867.xml
g:Profiler	gprofiler	NA	PMC6602461	fulltexts/PMC6602461.xml
g:Profiler	gprofiler	NA	PMC1933153	fulltexts/PMC1933153.xml
g:Profiler	gprofiler	NA	PMC3125778	fulltexts/PMC3125778.xml
g:Profiler	gprofiler	33564394	PMC7859841	fulltexts/PMC7859841.xml
ncRNADrug	ncrnadrug	37953323	PMC10767907	fulltexts/PMC10767907.xml
G-Aligner	g-aligner	37964228	PMC10644574	fulltexts/PMC10644574.xml
RVdb	rvdb	37930838	PMC10768139	fulltexts/PMC10768139.xml
Hybkit	hybkit	38006335	PMC10701094	fulltexts/PMC10701094.xml
PhageScope	phagescope	37904614	PMC10767790	fulltexts/PMC10767790.xml
parazitCUB	parazitcub	38021405	PMC10682597	fulltexts/PMC10682597.xml
BridgeDb API	bridgedb_api	20047655	PMC2824678	fulltexts/PMC2824678.xml
MetGENE	metgene	37983749	PMC10659118	fulltexts/PMC10659118.xml
PECAT	pecat	38580638	PMC10997618	fulltexts/PMC10997618.xml
VIBES	vibes	NA	PMC10993291	fulltexts/PMC10993291.xml
Drava	drava	38074525	PMC10707479	fulltexts/PMC10707479.xml
Chemprop	chemprop	38147829	PMC10777403	fulltexts/PMC10777403.xml
MCPtaggR	mcptaggr	38134958	PMC10799318	fulltexts/PMC10799318.xml
MetalDock	metaldock	38048559	PMC10751784	fulltexts/PMC10751784.xml
Clumppling	clumppling	38096585	PMC10766593	fulltexts/PMC10766593.xml
ImageNomer	imagenomer	38125823	PMC10732473	fulltexts/PMC10732473.xml
STCellbin	stcellbin	38434932	PMC10905256	fulltexts/PMC10905256.xml
NAGPKin	nagpkin	38117593	PMC10916857	fulltexts/PMC10916857.xml
MetaTox	metatox	38075828	PMC10702315	fulltexts/PMC10702315.xml
MESPEUS	mespeus	37941148	PMC10767821	fulltexts/PMC10767821.xml
HALD	hald	38040715	PMC10692171	fulltexts/PMC10692171.xml
DeepHLAPred	deephlapred	37993812	PMC10666343	fulltexts/PMC10666343.xml
PredictONCO	predictonco	38066711	PMC10709543	fulltexts/PMC10709543.xml
AMALPHI	amalphi	38134445	PMC10853961	fulltexts/PMC10853961.xml
RefMetaPlant	refmetaplant	37953341	PMC10767953	fulltexts/PMC10767953.xml
MarFERReT	marferret	38129449	PMC10739892	fulltexts/PMC10739892.xml
NPS-MS	nps_ms	38048435	PMC10733899	fulltexts/PMC10733899.xml
RESA	resa	38111063	PMC10726641	fulltexts/PMC10726641.xml
PPGR	ppgr	37933857	PMC10767873	fulltexts/PMC10767873.xml
UniProtExtractR	uniprotextractr	37953912	PMC10636703	fulltexts/PMC10636703.xml
AAAKB	aaakb	38100461	PMC10723669	fulltexts/PMC10723669.xml
BRACNAC	bracnac	38068953	PMC10706169	fulltexts/PMC10706169.xml
TCR-ESM	tcr_esm	38146434	PMC10749252	fulltexts/PMC10749252.xml
GeneCompete	genecompete	38077583	PMC10703088	fulltexts/PMC10703088.xml
PEPMatch	pepmatch	38110863	PMC10726511	fulltexts/PMC10726511.xml
VarCards2	varcards2	37956311	PMC10767961	fulltexts/PMC10767961.xml
LMdist	lmdist	38060267	PMC10713119	fulltexts/PMC10713119.xml
BioMOBS	biomobs	38096184	PMC10721075	fulltexts/PMC10721075.xml
PGS-Depot	pgs-depot	37953384	PMC10767792	fulltexts/PMC10767792.xml
ATACAmp	atacamp	37950200	PMC10638764	fulltexts/PMC10638764.xml
EVIHVR	evihvr	38074977	PMC10699670	fulltexts/PMC10699670.xml
SOHPIE	sohpie	38134422	PMC10807904	fulltexts/PMC10807904.xml
Planteome	planteome	38055832	PMC10767901	fulltexts/PMC10767901.xml
Parsley	parsley	38048610	PMC10715767	fulltexts/PMC10715767.xml
PhosBoost	phosboost	38124705	PMC10732782	fulltexts/PMC10732782.xml
SingleScan	singlescan	38062357	PMC10704760	fulltexts/PMC10704760.xml
itaxalogue	itaxalogue	38077427	PMC10702336	fulltexts/PMC10702336.xml
PAPerFly	paperfly	38114921	PMC10731698	fulltexts/PMC10731698.xml
PMFFRC	pmffrc	38036969	PMC10691058	fulltexts/PMC10691058.xml
comboSC	combosc	38041202	PMC10691165	fulltexts/PMC10691165.xml
MERITS	merits	38549946	PMC10973932	fulltexts/PMC10973932.xml
Scipion-chem	scipion_chem	38052452	PMC10751785	fulltexts/PMC10751785.xml
ICBcomb	icbcomb	38095856	PMC10753530	fulltexts/PMC10753530.xml
SCInter	scinter	38125297	PMC10731004	fulltexts/PMC10731004.xml
BactEXTRACT	bactextract	38361656	PMC10866030	fulltexts/PMC10866030.xml
D2H2	d2h2	38107655	PMC10723036	fulltexts/PMC10723036.xml
stabJGL	stabjgl	38152341	PMC10751232	fulltexts/PMC10751232.xml
VSCode-Antimony	vscode_antimony	38096590	PMC10753917	fulltexts/PMC10753917.xml
TCGAplot	tcgaplot	38105215	PMC10726608	fulltexts/PMC10726608.xml
Twnbiome	twnbiome	38097965	PMC10722848	fulltexts/PMC10722848.xml
CellTICS	celltics	38061196	PMC10703497	fulltexts/PMC10703497.xml
Ursa	ursa	38091963	PMC10752348	fulltexts/PMC10752348.xml
SpliceWiz	splicewiz	38152981	PMC10753292	fulltexts/PMC10753292.xml
AutoGVP	autogvp	38426335	PMC10955249	fulltexts/PMC10955249.xml
Patchwork	patchwork_alig	38085033	PMC10735302	fulltexts/PMC10735302.xml
survex	survex	38039146	PMC11025379	fulltexts/PMC11025379.xml
SNO-DCA	sno_dca	38148797	PMC10750070	fulltexts/PMC10750070.xml
Open-ComBind	open_combind	38062207	PMC10703974	fulltexts/PMC10703974.xml
hybridDBRpred	hybriddbrpred	38048333	PMC10810184	fulltexts/PMC10810184.xml
PDBImages	pdbimages	38085238	PMC10746859	fulltexts/PMC10746859.xml
iProPhos	iprophos	38097182	PMC10828474	fulltexts/PMC10828474.xml
LncLocFormer	lnclocformer	38109668	PMC10749772	fulltexts/PMC10749772.xml
E-RNAi	e-rnai	15980541	PMC1160229	fulltexts/PMC1160229.xml
E-RNAi	e-rnai	20444868	PMC2896145	fulltexts/PMC2896145.xml
iMir	imir	24330401	PMC3878829	fulltexts/PMC3878829.xml
MVDA	mvda	26283178	PMC4539887	fulltexts/PMC4539887.xml
MVBioDataSim	mvbiodatasim	25962835	PMC4448275	fulltexts/PMC4448275.xml
CONDOP	condop	24884724	PMC4235196	fulltexts/PMC4235196.xml
POOE	pooe	38078741	PMC10804963	fulltexts/PMC10804963.xml
Single-cell Proteomic DataBase	scpdb	37953313	PMC10767837	fulltexts/PMC10767837.xml
PhenoSV	phenosv	38016949	PMC10684511	fulltexts/PMC10684511.xml
oggmap	oggmap	37952198	PMC10663984	fulltexts/PMC10663984.xml
Cirscan	cirscan	38302900	PMC10832221	fulltexts/PMC10832221.xml
RecView	recview	38007417	PMC10676570	fulltexts/PMC10676570.xml
STOmicsDB	stomicsdb	37953328	PMC10767841	fulltexts/PMC10767841.xml
MLpronto	mlpronto	38032968	PMC10688639	fulltexts/PMC10688639.xml
VCell	vcell	27959915	PMC5154471	fulltexts/PMC5154471.xml
LibGENiE	libgenie	37736300	PMC10510078	fulltexts/PMC10510078.xml
Alphamod	alphamod	38047234	PMC10690423	fulltexts/PMC10690423.xml
galba	galba	NA	PMC10472564	fulltexts/PMC10472564.xml
PLAE	plae	37747415	PMC10578359	fulltexts/PMC10578359.xml
TRAP	trap_t	37705109	PMC10498576	fulltexts/PMC10498576.xml
Infrared	infrared	38493130	PMC10943887	fulltexts/PMC10943887.xml
RINmaker	rinmaker	37697267	PMC10496328	fulltexts/PMC10496328.xml
StARGate-X	stargate_x	37732505	PMC10757075	fulltexts/PMC10757075.xml
DEVOUR	devour	37727687	PMC10506587	fulltexts/PMC10506587.xml
PyCreas	pycreas	37772078	PMC10523144	fulltexts/PMC10523144.xml
FrameD	framedna	37713474	PMC10563143	fulltexts/PMC10563143.xml
ScribbleDom	scribbledom	37756699	PMC10564617	fulltexts/PMC10564617.xml
INTEGRATE-Circ	integrate_circ	37707537	PMC10516643	fulltexts/PMC10516643.xml
mbQTL	mbqtl	37707523	PMC10516520	fulltexts/PMC10516520.xml
BioNetGMMFit	bionetgmmfit	37736766	PMC10516955	fulltexts/PMC10516955.xml
ECL 3.0	ecl_3.0	37730532	PMC10510197	fulltexts/PMC10510197.xml
ensemblQueryR	ensemblqueryr	37732134	PMC10507293	fulltexts/PMC10507293.xml
pyPept	pypept	37700347	PMC10498622	fulltexts/PMC10498622.xml
CCPlotR	ccplotr	37767186	PMC10521630	fulltexts/PMC10521630.xml
BioThings Explorer	biothings_explorer	37707514	PMC11015316	fulltexts/PMC11015316.xml
IREDFisher	iredfisher	37736118	PMC10510103	fulltexts/PMC10510103.xml
DeepProSite	deepprosite	38015872	PMC10723037	fulltexts/PMC10723037.xml
Interactive Tree Of Life (iTOL)	itol	27095192	PMC4987883	fulltexts/PMC4987883.xml
Interactive Tree Of Life (iTOL)	itol	21470960	PMC3125724	fulltexts/PMC3125724.xml
Interactive Tree Of Life (iTOL)	itol	30931475	PMC6602468	fulltexts/PMC6602468.xml
Graph2VR	graph2vr	38554132	PMC11184448	fulltexts/PMC11184448.xml
SIREs	sires	20460462	PMC2896125	fulltexts/PMC2896125.xml
GeDiPNet	gedipnet	NA	PMC10308100	fulltexts/PMC10308100.xml
VarAFT	varaft	NA	PMC6030844	fulltexts/PMC6030844.xml
DESeq2	deseq2	NA	PMC4302049	fulltexts/PMC4302049.xml
CDS-DB	cds-db	37889038	PMC10767794	fulltexts/PMC10767794.xml
FLARE	flare_rna	37784060	PMC10544219	fulltexts/PMC10544219.xml
Plant Resistance Genes database (prgdb)	prgdb	19906694	PMC2808903	fulltexts/PMC2808903.xml
KSFinder	ksfinder	37818330	PMC10561642	fulltexts/PMC10561642.xml
BacSeq	bacseq	37512941	PMC10385524	fulltexts/PMC10385524.xml
FASTdRNA	fastdrna	37521311	PMC10375421	fulltexts/PMC10375421.xml
UNMF	unmf	37478378	PMC10516365	fulltexts/PMC10516365.xml
Hostile	hostile	38039142	PMC10749771	fulltexts/PMC10749771.xml
AMEND	amend	37415126	PMC10324253	fulltexts/PMC10324253.xml
MESSES	messes	37512549	PMC10386444	fulltexts/PMC10386444.xml
AutoRadiomics	autoradiomics	37492662	PMC10365084	fulltexts/PMC10365084.xml
PyGellermann	pygellermann	37403146	PMC10320995	fulltexts/PMC10320995.xml
BamQuery	bamquery	37582761	PMC10426134	fulltexts/PMC10426134.xml
CaeNDR	caendr	37855690	PMC10767927	fulltexts/PMC10767927.xml
SeQual-Stream	sequal-stream	37891497	PMC10612204	fulltexts/PMC10612204.xml
ReverseDock	reversedock	37881441	PMC10594994	fulltexts/PMC10594994.xml
AlexandrusPS	alexandrusps	37831426	PMC10612477	fulltexts/PMC10612477.xml
MegaLTR	megaltr	37810401	PMC10552921	fulltexts/PMC10552921.xml
ARGem	argem	37811141	PMC10558085	fulltexts/PMC10558085.xml
IMP	implantomics	37870445	PMC10767881	fulltexts/PMC10767881.xml
TheMarker	themarker	37850638	PMC10767989	fulltexts/PMC10767989.xml
pangolin	pangolin_cov-lineages	NA	PMC8344591	fulltexts/PMC8344591.xml
ScanNeo2	scanneo2	37882750	PMC10629934	fulltexts/PMC10629934.xml
HotSpot Wizard	hotspot_wizard	NA	PMC6030891	fulltexts/PMC6030891.xml
Co-Var	co-var	34285778	PMC8271121	fulltexts/PMC8271121.xml
H++	hplusplus	15980491	PMC1160225	fulltexts/PMC1160225.xml
H++	hplusplus	22570416	PMC3394296	fulltexts/PMC3394296.xml
physher	physher	NA	PMC4222489	fulltexts/PMC4222489.xml
BioMaS (Bioinformatic analysis of Metagenomic amplicons)	biomas_bioinformatic_analysis_of_metagenomic_amplicons	26130132	PMC4486701	fulltexts/PMC4486701.xml
Boquila	boquila	37529166	PMC10387831	fulltexts/PMC10387831.xml
Cell-cell interaction database	ccidb	37566630	PMC10419333	fulltexts/PMC10419333.xml
PIgLET	piglet	37548401	PMC10484671	fulltexts/PMC10484671.xml
MS2Quant	ms2quant	37548594	PMC10448440	fulltexts/PMC10448440.xml
Animal Metabolite Database	amdb	37887413	PMC10609207	fulltexts/PMC10609207.xml
EXPANSION	expansion	37810457	PMC10560094	fulltexts/PMC10560094.xml
FusionNeoAntigen	fusionneoantigen	37870454	PMC10767944	fulltexts/PMC10767944.xml
SBILib	sbilib	37796837	PMC10589914	fulltexts/PMC10589914.xml
SPIRE	spire	37897342	PMC10767986	fulltexts/PMC10767986.xml
ADCdb	adcdb	37831118	PMC10768060	fulltexts/PMC10768060.xml
M2OR	m2or	NA	PMC10767820	fulltexts/PMC10767820.xml
eRNAbase	ernabase	37889077	PMC10767853	fulltexts/PMC10767853.xml
Mem-LZerD	mem-lzerd	37961264	PMC10634698	fulltexts/PMC10634698.xml
mHapBrowser	mhapbrowser	37831137	PMC10767976	fulltexts/PMC10767976.xml
gcPathogen	gcpathogen	37850635	PMC10767814	fulltexts/PMC10767814.xml
NetAllergen	netallergen	37901344	PMC10603389	fulltexts/PMC10603389.xml
IRplus	irplus	37793175	PMC10581538	fulltexts/PMC10581538.xml
PhylteR	phylter	37879113	PMC10655845	fulltexts/PMC10655845.xml
LncRNADisease	lncrnadisease	37819033	PMC10767967	fulltexts/PMC10767967.xml
CancerProteome	cancerproteome	37823596	PMC10767844	fulltexts/PMC10767844.xml
SORC	sorc	37811897	PMC10768140	fulltexts/PMC10768140.xml
MiMed	mimed	37840574	PMC10576642	fulltexts/PMC10576642.xml
